,Address,Bedrooms & Bathrooms,Date & Time Stamp,Latitude,Listing Title,Longitude,Map Accuracy,Price,Title Header,URL
2126,18900 Stratford RoadÂ ,2BR / 1Ba,2017-11-12T14:01:43-0600,44.908268,"Underground Heated Parking Available, Spacious Floorplans, Clubhouse",-93.520378,5,$1353,/ 2br - 1018ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/underground-heated-parking/6384203147.html
2127,10670 BRUNSWICK RD,2BR / 2Ba,2017-11-12T13:45:51-0600,44.809849,Heat Included | Pets Welcome | Playground | Scenic Views,-93.361150,10,$1313,/ 2br - 1150ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/heat-included-pets-welcome/6384182100.html
2128,West Island Ave at Maple Place,1BR / 1Ba,2017-11-12T13:37:51-0600,44.988993,Nicollet Island/Downtown/Riverfront - One Bedroom Apartment,-93.265793,5,$1675,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/nicollet-island-downtown/6384171466.html
2129,N/A,4BR / 1Ba,2017-11-12T13:43:49-0600,45.307372,4 bedroom house for rent oak grove/Andover,-93.343964,5,$1550,/ 4br - 1400ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/4-bedroom-house-for-rent-oak/6384179404.html
2130,2837 Emerson Ave S,2BR / 2Ba,2017-11-12T13:37:05-0600,44.950615,Live in Uptown! 2 bedroom available now! $1000 gift card at move in!,-93.294429,10,$1977,/ 2br - 1240ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/live-in-uptown-2-bedroom/6384170440.html
2131,10275 Greenbrier RoadÂ ,1BR / 1Ba,2017-11-02T08:54:53-0500,44.952720,Beautiful One Bedroom in a Great Location!,-93.411542,5,$1315,/ 1br - 1025ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-one-bedroom-in/6370588397.html
2132,Nicollet Ave at 41st Street,2BR / 1Ba,2017-11-04T12:54:16-0500,44.926400,2BR upper duplex in Kingfield neighborhood Minneapolis $1475 avail 1/1,-93.281800,22,$1475,/ 2br - 1200ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2br-upper-duplex-in-kingfield/6373650650.html
2133,N/A,1BR / 1Ba,2017-11-04T11:52:55-0500,N/A,1Bedroom walkout in turn of the century farmhouse,N/A,N/A,$895,/ 1br - 900ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1bedroom-walkout-in-turn-of/6373553849.html
2134,N/A,2BR / 2Ba,2017-11-12T13:17:30-0600,44.910992,Furnished Lake Minnetonka Cabin For Rent by Month Nov 2017 - May 2018,-93.638245,0,$1500,/ 2br - 1500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/furnished-lake-minnetonka/6384144840.html
2135,West Broadway av. N. at IRVING av. N.,1BR / 0Ba,2017-11-04T10:01:27-0500,44.999193,NOW/ Solo or Couple- Rent this Updated 1Br Efficiency Loft Apt.,-93.298451,5,$825,/ 1br - 355ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/now-solo-or-couple-rent-this/6373385350.html
2136,West Broadway at Girard,3BR / 1Ba,2017-10-23T21:09:08-0500,44.998984,"GIANT HUGE 3br ""MAINSTREET LOFT"" W HUGE MASTER BR // MOVE NOW!!",-93.297671,5,$1349,/ 3br - 1500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/giant-huge-3br-mainstreet/6358433891.html
2137,Lowry av. N. at Lyndale av. N.,2BR / 1Ba,2017-11-06T00:44:00-0600,45.013163,"Classic ""Mainstreet"" Loft Home Hardwood Floors & High Ceilings NOW!!",-93.287576,5,$1225,/ 2br - 1011ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/classic-mainstreet-loft-home/6375548267.html
2138,10670 BRUNSWICK RD,2BR / 2Ba,2017-11-12T13:31:37-0600,44.809849,$700 OFF ALL 2 BEDROOMS!,-93.361150,10,$1313,/ 2br - 1152ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/700-off-all-2-bedrooms/6384163201.html
2139,181 mcknight road north,1BR / 1Ba,2017-11-12T13:30:33-0600,44.941400,"An apartment room to share, Downtown Saint Paul",-93.010700,22,$1180,/ 1br - 652ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/an-apartment-room-to-share/6384161809.html
2140,100 8th Ave. South,2BR / 2Ba,2017-11-12T13:16:01-0600,44.922298,"Brand New, Condo Quality 2 Bd, 2 Ba Apt.-Urban Living-Downtown Hopkins",-93.410263,10,$1795,/ 2br - 1112ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/brand-new-condo-quality-2-bd/6384142792.html
2141,11360 Robinson Dr NW,1BR / 1Ba,2017-11-01T12:33:11-0500,45.177925,GREAT PLACE TO CALL HOME - PET FRIENDLY,-93.310355,10,$1044,/ 1br - ,https://minneapolis.craigslist.org/ank/apa/d/great-place-to-call-home-pet/6369556143.html
2142,5245 Wayzata BlvdÂ ,2BR / 2Ba,2017-10-26T12:00:54-0500,44.949700,Beautiful 2 Bedroom Corner Unit - Available For Immediate Move In!!!,-93.337300,5,$2200,/ 2br - 1122ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-2-bedroom-corner/6361867447.html
2143,3140 Chowen Ave S,1BR / 1Ba,2017-11-12T13:18:54-0600,44.948807,"Beautiful 1-bedroom, pet-friendly apartment near Lake Calhoun",-93.324989,20,$1175,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-1-bedroom-pet/6384146756.html
2144,113TH LANE at ROBINSON DR NW,1BR / 1Ba,2017-11-02T11:46:22-0500,45.164300,WASHER & DRYER UNIT AVAILABLE 1 BEDROOM 1 BATH DECEMBER,-93.319300,22,$1124,/ 1br - ,https://minneapolis.craigslist.org/ank/apa/d/washer-dryer-unit-available-1/6370849839.html
2145,Douglas Avenue S at Hennepin Avenue,2BR / 2Ba,2017-11-12T13:07:38-0600,44.966680,"Sunny & Spacious - Includes City View, Heated Underground Parking",-93.289289,5,$1875,/ 2br - 1112ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/sunny-spacious-includes-city/6384131527.html
2146,4246,3BR / 1Ba,2017-11-05T20:18:38-0600,45.052300,3 bedroom 1 Bath House in NE Minneapolis!,-93.254100,22,$1575,/ 3br - 1300ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3-bedroom-1-bath-house-in-ne/6375394945.html
2147,1367 Willow St,0BR / 1Ba,2017-11-12T13:17:46-0600,44.969169,"Skyline Views, Green Building, Soaking Bath Tub, Gas Range, Wine Rack",-93.281845,10,$1194,/ 637ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/skyline-views-green-building/6384145183.html
2148,10310 Devonshire Road ,1BR / 1Ba,2017-10-15T15:13:56-0500,44.816174,"Clubhouse, Volleyball Court, Near Public Transit",-93.294437,5,$1018,/ 1br - 690ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/clubhouse-volleyball-court/6347399108.html
2149,15100 18th Ave N at Niagara Lane,3BR / 2Ba,2017-11-12T13:14:42-0600,44.999390,??  Reduced rates! Luxury 3BR2BA-W/D in unit! AVAILABLE NOW!,-93.472176,10,$1558,/ 3br - 1250ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/reduced-rates-luxury-3br2ba-d/6384141047.html
2150,3825 Cedar Grove Pkwy,2BR / 2Ba,2017-11-12T13:11:12-0600,44.817430,"New & Gorgeous! In Home W/D, Direct Access to Hwy 13 & MN 77 - Eagan!",-93.207685,10,$1734,/ 2br - 1165ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/new-gorgeous-in-home-d-direct/6384136244.html
2151,2639 Colfax,1BR / 1Ba,2017-11-12T13:10:47-0600,44.954841,"Sunny Uptown Condo - *Free Parking* Prime Location, Modern Updates",-93.291870,10,$1350,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/sunny-uptown-condo-free/6384135737.html
2152,11851 Central Park Way,1BR / 1Ba,2017-11-12T13:02:19-0600,45.128400,"OPEN HOUSE TODAY, GREAT RENT SPECIALS, SAVE UP TO $1000.00",-93.458900,5,$1463,/ 1br - 888ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/open-house-today-great-rent/6384124417.html
2153,Raven at Northdale Blvd,2BR / 1Ba,2017-11-08T12:05:34-0600,45.182934,(:) 2 BEDROOM AND 1 BATHROOM APARTMENT HOME (:),-93.322551,15,$1125,/ 2br - 990ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/2-bedroom-and-1-bathroom/6378870696.html
2154,10670 BRUNSWICK RD,1BR / 1Ba,2017-11-10T12:50:54-0600,44.809849,WELCOME HOME!,-93.361150,10,$1045,/ 1br - 800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/welcome-home/6381621243.html
2155,12213-A 17th Avenue South at County road 11,3BR / 1.5Ba,2017-11-12T13:06:00-0600,44.760900,"Nice place to live, comfort & cozy, garage and storage",-93.275300,22,$1595,/ 3br - 1172ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/nice-place-to-live-comfort/6384129407.html
2156,2755 Lexington Ave N,2BR / 1.5Ba,2017-11-12T12:54:37-0600,45.023916,"Business Center internet access, Indoor whirlpool, SPECIALS!!",-93.146740,10,$1545,/ 2br - 1070ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/business-center-internet/6384113980.html
2157,542 Hazel St N,2BR / 1Ba,2017-10-20T11:02:46-0500,44.941400,2BR-newly updated,-93.010700,22,$975,/ 2br - 704ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/2br-newly-updated/6353765473.html
2158,N/A,3BR / 3Ba,2017-11-07T13:36:07-0600,45.064500,Brooklyn center a chance to qualify,-93.341300,22,$1299,/ 3br - 1750ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/brooklyn-center-chance-to/6377658953.html
2159,2551 38th Ave NE,2BR / 2Ba,2017-11-12T12:58:10-0600,45.037323,Looking For Luxury Living? The Landings Have What You Are Looking For!,-93.223629,5,$2054,/ 2br - 1402ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/looking-for-luxury-living-the/6384118771.html
2160,9700 Waterstone Pl.,1BR / 1Ba,2017-11-12T12:53:10-0600,44.946921,"A Beautiful Home, Granite Countertops, Fully Equipped Kitchen",-93.401351,10,$1485,/ 1br - 1034ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-home-granite/6384112057.html
2161,3456 lake shore drive,2BR / 2Ba,2017-11-12T12:52:16-0600,44.840335,Available now or December 1st,-93.594048,10,$1415,/ 2br - 1015ft2 - ,https://minneapolis.craigslist.org/csw/apa/d/available-now-or-december-1st/6384110883.html
2162,2551 38th Ave NE,2BR / 2Ba,2017-11-12T12:49:05-0600,45.037384,Convenient Luxury Apartment Featuring Amenities You Want & Deserve!,-93.223801,5,$1524,/ 2br - 1198ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/convenient-luxury-apartment/6384106464.html
2163,N/A,3BR / 1.5Ba,2017-10-31T12:58:19-0500,45.074006,3Br house in south Maple Grove,-93.413143,5,$1699,/ 3br - 2700ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3br-house-in-south-maple-grove/6368427714.html
2164,155 gleason lake rd,1BR / 1Ba,2017-11-12T12:46:13-0600,44.973223,A Quiet Oasis in the Midst of a Busy City!!,-93.492150,5,$1200,/ 1br - 785ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/quiet-oasis-in-the-midst-of/6384102621.html
2165,4100 Spring Street Unit 410,1BR / 1.5Ba,2017-11-12T12:46:07-0600,44.935580,Beautiful LakeView Lofts Condo available for rent w/views of Lake MTKA,-93.626947,5,$1500,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-lakeview-lofts/6384102479.html
2166,9700 Waterstone Pl.,2BR / 2Ba,2017-11-12T12:45:03-0600,44.946921,"All the Amenities, Convenient to Downtown, WD in Unit",-93.401351,10,$1505,/ 2br - 1140ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/all-the-amenities-convenient/6384101119.html
2167,8320 Fremont Ave S,1BR / 1Ba,2017-11-02T08:07:31-0500,44.978989,"Nov 1 or sooner. 1BR. By 494 35W Minutes to MOA, Airport, Downtown",-93.295547,15,$830,/ 1br - 675ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/nov-1-or-sooner-1br-byw/6370534794.html
2168,1107 West 24th St.,2BR / 1Ba,2017-11-12T12:42:47-0600,44.959165,HUGE 2 bedroom plus loft and TWO porches! This is a 2-story unit,-93.293431,5,$1500,/ 2br - 1200ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-2-bedroom-plus-loft-and/6384098176.html
2169,12501 Portland Ave S,1BR / 1Ba,2017-11-10T12:32:06-0600,44.754689,Sign a 15 months lease & get one month's free rent! Tour today!,-93.268131,5,$974,/ 1br - 786ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/sign-15-months-lease-get-one/6381589994.html
2170,5800 American Blvd W,2BR / 2Ba,2017-11-12T12:41:34-0600,44.857609,Spacious Two Bedroom Two Bathroom Apartment!,-93.347926,10,$1960,/ 2br - 1099ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-two-bedroom-two/6384096622.html
2171,17701 Hyde Park Ave.,5BR / 4Ba,2017-10-23T15:05:52-0500,44.690180,Beautiful 2-Sty in Stonebrooke,-93.247218,10,$2495,/ 5br - 4392ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/beautiful-2-sty-in-stonebrooke/6357982138.html
2172,15556 Flyboat Lane,2BR / 1.5Ba,2017-11-09T13:53:01-0600,44.723260,Beautifully updated TH in the Heart of Apple Valley!,-93.199904,10,$1495,/ 2br - 910ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/beautifully-updated-th-in-the/6380374774.html
2173,2900 Thomas Ave S,2BR / 2Ba,2017-11-12T12:29:11-0600,44.950383,Enjoy a Day on Lake Calhoun. Walk Right Out Your Door,-93.314464,5,$3578,/ 2br - 1547ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/enjoy-day-on-lake-calhoun/6384080183.html
2174,1109 Hawthorne Court,3BR / 1.5Ba,2017-11-06T15:32:38-0600,44.471366,Great 3BR End Unit in Mint Condition!,-93.179372,10,$1595,/ 3br - 1367ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/great-3br-end-unit-in-mint/6376450201.html
2175,6325 Saint Johns Dr.,3BR / 2Ba,2017-11-06T11:57:03-0600,44.903400,Remodeled corner unit on quiet cul-de-sac!,-93.374000,22,$1595,/ 3br - 1567ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/remodeled-corner-unit-on/6376105780.html
2176,"1101 Spring Creek Road,",2BR / 1Ba,2017-10-31T13:53:17-0500,44.448324,Upper Level Unit in 4-Plex with large yard by a pond.,-93.140839,10,$895,/ 2br - 900ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/upper-level-unit-in-4-plex/6368510194.html
2177,453 Wyoming St. E.,3BR / 1Ba,2017-10-31T13:53:08-0500,44.932500,Great Upper Level in Duplex Located in Great Neighborhood!,-93.088000,22,$1195,/ 3br - 1080ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/great-upper-level-in-duplex/6368509906.html
2178,"1800 Graham Ave.,",1BR / 2Ba,2017-10-19T12:00:57-0500,44.914000,"1BR + Den, Beautiful Main Floor Condo with Tons of Amenities!",-93.172700,22,$1695,/ 1br - 1136ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/1br-den-beautiful-main-floor/6352523616.html
2179,"16955 Toronto Ave. SE,",2BR / 1.5Ba,2017-11-03T17:53:19-0500,44.704336,Spacious Condo in the Heart of Prior Lake! Only Pay Electric!,-93.427227,10,$1195,/ 2br - 1050ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/spacious-condo-in-the-heart/6372755081.html
2180,1006 2nd Ave. E.,2BR / 1Ba,2017-11-07T13:23:19-0600,44.798769,"Freshly Painted, Updated TH w/ Basement!",-93.513558,10,$1195,/ 2br - 1050ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/freshly-painted-updated-th/6377638160.html
2181,1010 2nd Ave. E.,2BR / 1Ba,2017-11-10T10:17:17-0600,44.798773,"Nicely Updated TH w/Wood Flrs, Stainless Appliances & More!",-93.513509,10,$1195,/ 2br - 1050ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/nicely-updated-th-wood-flrs/6381366534.html
2182,5607 Oliver Ave. S.,3BR / 1Ba,2017-11-07T11:49:10-0600,44.901422,"Charming Bungalo w/ Updates! Wood Floors, Gas Stove!",-93.307395,10,$1595,/ 3br - 1140ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/charming-bungalo-updates-wood/6377482699.html
2183,2716 Vernon Ave. S.,4BR / 2Ba,2017-11-03T11:27:08-0500,44.826600,Updated home with new carpet and paint! Available Now!,-93.375000,22,$2000,/ 4br - 2077ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/updated-home-with-new-carpet/6372168876.html
2184,12501 Portland Ave S,1BR / 1Ba,2017-11-12T12:37:40-0600,44.754689,"Cable/Satellite, Tennis Court, Package Receiving",-93.268131,5,$999,/ 1br - 786ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/cable-satellite-tennis-court/6384091517.html
2185,428 Se 13th Ave,2BR / 2Ba,2017-11-12T12:36:35-0600,44.981322,Spacious 2 bedroom for 2018!,-93.236890,10,$1050,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-2-bedroom-for-2018/6384090051.html
2186,Hamel Road at Urbandale,3BR / 2.5Ba,2017-11-07T17:19:10-0600,45.033684,New 3 bedroom/ 2.5 bath Custom Built Townhouse in Plymouth,-93.511205,5,$2600,/ 3br - 2500ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/new-3-bedroom-25-bath-custom/6377977629.html
2187,N/A,2BR / 1Ba,2017-10-19T10:25:51-0500,N/A,Spacious 2  bedroom  for December,N/A,N/A,$875,/ 2br - 1010ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-2-bedroom-for/6352372216.html
2188,1328 Lake St N.E.,1BR / 1Ba,2017-11-12T12:25:38-0600,44.914000,"Beautiful Fall Scenery, Fitness Center, BBQ area, Controlled Access!",-93.448100,22,$970,/ 1br - 670ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-fall-scenery/6384075440.html
2189,1306 E. 78th St.,2BR / 1Ba,2017-11-12T12:12:04-0600,44.862789,Awesome Location Heat Included!,-93.256992,10,$1095,/ 2br - 965ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/awesome-location-heat-included/6384057399.html
2190,315 7th Ave. N.,1BR / 1Ba,2017-11-09T15:48:59-0600,44.986490,Live near all of the hot spots in the sexiest North Loop apartment.,-93.277962,5,$1445,/ 1br - 647ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/live-near-all-of-the-hot/6380541886.html
2191,115 N 2nd Street at 1st Ave,1BR / 1Ba,2017-10-27T15:51:55-0500,44.983886,Find your perfect home at VÉLO today!,-93.269267,10,$1580,/ 1br - 710ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/find-your-perfect-home-at-vlo/6363579719.html
2192,2837 Emerson Ave S,1BR / 1Ba,2017-11-12T12:20:16-0600,44.950615,HUGE 1 bedroom available now! $1000 gift card at move in!,-93.294429,10,$1649,/ 1br - 853ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-1-bedroom-available-now/6384068227.html
2193,14030 Chestnut Dr,1BR / 1Ba,2017-10-28T11:50:11-0500,44.851699,"Chic Interiors, Newly renovated and Gas cooking range",-93.454601,5,$1068,/ 1br - 765ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/chic-interiors-newly/6364531937.html
2194,3030 France Avenue S,2BR / 2Ba,2017-11-12T12:18:29-0600,44.947478,"At Last, This Is What You've Been Searching For. First Month, FREE!",-93.329265,5,$1895,/ 2br - 1073ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/at-last-this-is-what-youve/6384065878.html
2195,5245 Wayzata BlvdÂ ,2BR / 2Ba,2017-10-23T12:51:23-0500,44.949700,"Large 2 Bedroom Floor Plan - Apply Today, Move In Tomorrow!!!",-93.337300,5,$2200,/ 2br - 1122ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/large-2-bedroom-floor-plan/6357758944.html
2196,7475 Flying Cloud Drive,2BR / 2.5Ba,2017-11-12T12:17:58-0600,44.870005,Luxury Living Doesn't Have To Cost A Fortune At The Bluffs!,-93.411974,10,$2273,/ 2br - 1634ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/luxury-living-doesnt-have-to/6384065243.html
2197,2701 4th St SE,2BR / 1Ba,2017-11-12T12:08:45-0600,44.973309,"2 bedroom, 1 bathroom available Fall 2018! Live how you want!",-93.217842,10,$900,/ 2br - 672ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2-bedroom-1-bathroom/6384052911.html
2198,7617 Knox Ave S,1BR / 1Ba,2017-11-12T12:01:30-0600,44.865211,First Month FREE!!!,-93.302310,10,$995,/ 1br - 720ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/first-month-free/6384043294.html
2199,429 E TRAVELERS TRL,1BR / 1Ba,2017-10-28T11:09:20-0500,44.778160,$500.00 off 1st months rent! Great renovations! 3 Fitness center's,-93.271091,5,$1052,/ 1br - 767ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/50000-off-1st-months-rent/6364467484.html
2200,", ,  55401",1BR / 1Ba,2017-11-02T09:39:57-0500,44.983500,Gorgeous views in this downtown one bedroom! ON PROMOTION!,-93.268300,5,$1985,/ 1br - 834ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/gorgeous-views-in-this/6370650038.html
2201,7475 Flying Cloud Drive,2BR / 2Ba,2017-11-12T12:08:49-0600,44.870005,Come Home To A Luxury Community & Love Where You Live!,-93.411974,10,$1768,/ 2br - 1119ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/come-home-to-luxury-community/6384052994.html
2202,2755 Lexington Ave N,2BR / 2Ba,2017-11-12T11:59:31-0600,45.023916,"Elevators at apartments, Cyber Lounge with WiFi, MOVE IN SPECIALS!!",-93.146740,10,$1460,/ 2br - 1040ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/elevators-at-apartments-cyber/6384040707.html
2203,2733 Girard Ave S,1BR / 1Ba,2017-10-16T14:36:29-0500,44.953163,Furnished Uptown Condo - Best Location in Minneapolis,-93.296982,10,$2300,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/furnished-uptown-condo-best/6348702192.html
2204,337 Washington Avenue North,2BR / 2Ba,2017-11-12T12:06:31-0600,44.984683,Welcome to Dock Street Flats: Where comfort and convenience await!,-93.272445,5,$2190,/ 2br - 1041ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/welcome-to-dock-street-flats/6384050104.html
2205,5000 Newton Ave S,2BR / 2Ba,2017-11-12T12:05:08-0600,44.912137,South Minneapolis 2 Bedroom / 1 Bath Duplex - Lynnhurst / Lake Harriet,-93.306241,5,$1650,/ 2br - 1368ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/south-minneapolis-2-bedroom-1/6384048210.html
2206,Manitou Road 19,2BR / 1Ba,2017-10-25T12:24:47-0500,44.900700,"HISTORIC AND UNIQUE, SECLUDED LODGE HOME  TRUE RUSTIC ELEGANCE",-93.579100,0,$3000,/ 2br - 2500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/historic-and-unique-secluded/6360545843.html
2207,421 Van Buren Ave N,2BR / 1.5Ba,2017-11-12T11:46:22-0600,44.932274,Lushly landscaped courtyards with fountains and perennial gardens,-93.393548,10,$1120,/ 2br - 960ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/lushly-landscaped-courtyards/6384023875.html
2208,5800 American Blvd W,1BR / 1Ba,2017-11-12T11:56:27-0600,44.857609,Spacious One Bedroom Apartment Available NOW!,-93.347926,10,$1395,/ 1br - 767ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-one-bedroom/6384036736.html
2209,1109 13th Ave SE,7BR / 3Ba,2017-11-02T13:14:08-0500,44.991174,Great 7 Bed 3 Bath 2 Kitchen House- Como- Avail Sept. 2018 For Rent!!,-93.233314,10,$3675,/ 7br - ,https://minneapolis.craigslist.org/hnp/apa/d/great-7-bed-3-bath-2-kitchen/6370992058.html
